year,quarter,department,courseNumber,courseCode,instructors,a,b,c,d,f,p,np,w,gpaAvg
2016-17,Winter,MGMT FE,203A,39521,"FRANKE, N.W.",37,10,0,0,0,0,0,0,3.74
2016-17,Winter,MGMT FE,206,39545,"DANLEY, S.",15,21,0,0,0,0,0,0,3.39
2016-17,Winter,MGMT FE,207,39551,"NIAN, T.",21,22,0,0,0,0,0,0,3.62
2016-17,Winter,MGMT FE,207,39552,"MOULIK, S.",10,21,0,0,0,0,0,0,3.45
2016-17,Winter,MGMT FE,208,39555,"CHEN, M.",16,17,1,0,0,0,0,0,3.44
2016-17,Winter,MGMT FE,209A,39559,"SCHWARZ, C.",15,14,3,0,0,0,0,0,3.41
2016-17,Winter,MGMT FE,213,39569,"MORRIS, W.",7,7,0,0,0,0,0,0,3.5
2016-17,Winter,MGMT FE,225,39583,"BAUMAN, C.",45,1,0,0,0,0,0,0,3.85
2016-17,Winter,MGMT FE,231B,39588,"FRANKE, N.",33,0,0,0,0,0,0,0,3.99
2016-17,Winter,MGMT FE,246B,39598,"VANDELL, K.",6,8,0,0,0,0,0,0,3.39
2016-17,Winter,MGMT FE,287,39661,"KATHURIA, R.",16,6,0,0,0,0,0,0,3.63
2016-17,Winter,MGMT FE,290,39666,"BARRON, L.",19,19,0,0,0,0,0,0,3.48
2016-17,Winter,MGMT FE,290,39675,"EUSEY, S.; PIERCE, G.",15,16,0,0,0,0,0,0,3.5
2016-17,Winter,MGMT FE,290,39676,"WILK, L.",9,5,0,0,0,0,0,0,3.64
2016-17,Winter,MGMT FE,290,39678,"GILLY, M.",22,2,0,0,0,0,0,0,3.77
2016-17,Winter,MGMT FE,290,39679,"VENKATESH, A.",33,1,0,0,0,0,0,0,3.94
2016-17,Winter,MGMT FE,290,39686,"NIAN, T.",47,1,0,0,0,0,0,0,3.87
2016-17,Winter,MGMT FE,298,39707,"PILAFIDIS, E.",47,0,0,0,0,0,0,0,3.87
2016-17,Winter,MGMT HC,201A,39805,"EPPEL, T.",9,13,2,0,0,0,0,0,3.25
2016-17,Winter,MGMT HC,204A,39830,"JACOBSON, M.",24,0,0,0,0,0,0,0,3.91
2016-17,Winter,MGMT HC,207,39850,"DEWAN, S.",12,10,0,0,0,0,0,0,3.56
2016-17,Winter,MGMT HC,210,39865,"WIERSEMA, M.",10,12,0,0,0,0,0,0,3.47
2016-17,Winter,MGMT HC,295,39877,"JACOBSON, M.",22,0,0,0,0,0,0,0,3.99
2016-17,Winter,HISTORY,200B,26830,"PHILIP, K.",14,0,0,0,0,0,0,0,3.89
2016-17,Winter,HISTORY,399,26970,"PHILIP, K.",13,0,0,0,0,0,0,0,4
2016-17,Winter,HUMAN,270,28686,"WILDERSON, F.",10,0,0,0,0,0,0,0,4
2016-17,Winter,IN4MATX,203,37310,"BLACK, R.",17,0,0,0,0,0,0,0,4
2016-17,Winter,IN4MATX,209S,37330,"CHEN, Y.",26,0,0,0,0,0,0,0,3.99
2016-17,Winter,IN4MATX,212,37340,"JONES, J.",13,0,0,0,0,0,0,0,4
2016-17,Winter,IN4MATX,213,37350,"ZIV, H.",10,0,0,0,0,0,0,0,3.97
2016-17,Winter,IN4MATX,225,37360,"LOPES, C.",12,0,0,0,0,0,0,0,4
2016-17,Winter,IN4MATX,283,37400,"DICOSOLA, B.",21,0,0,0,0,0,0,0,3.87
2016-17,Winter,IN4MATX,284,37410,"DENENBERG, D.",22,0,0,0,0,0,0,0,3.99
2016-17,Winter,MGMTMBA,202,38513,"SALAZAR, M.",23,21,0,0,0,0,0,0,3.54
2016-17,Winter,MGMTMBA,202,38515,"SALAZAR, M.",25,19,0,0,0,0,0,0,3.55
2016-17,Winter,MGMTMBA,203B,38524,"SHANTHIKUMAR, D.",26,2,0,0,0,0,0,0,3.81
2016-17,Winter,MGMTMBA,203B,38526,"SHANTHIKUMAR, D.",36,1,0,0,0,0,0,0,3.8
2016-17,Winter,MGMTMBA,204A,38530,"DANIEL, K.",18,18,6,0,0,0,0,0,3.29
2016-17,Winter,MGMTMBA,204A,38532,"DANIEL, K.",23,18,1,0,0,0,0,0,3.52
2016-17,Winter,MGMTMBA,208,38555,"YIN, S.",24,13,2,0,0,0,0,0,3.53
2016-17,Winter,MGMTMBA,208,38556,"YIN, S.",37,7,0,0,0,0,0,0,3.8
2016-17,Winter,MGMTMBA,209B,38564,"RICHEY, T.",30,8,0,0,0,0,0,0,3.8
2016-17,Winter,MGMTMBA,213,38581,"MORRIS, W.",13,17,0,0,0,0,0,0,3.47
2016-17,Winter,MGMTMBA,218,38585,"BROMILEY, P.",14,14,1,0,1,0,0,0,3.32
2016-17,Winter,MGMTMBA,225,38587,"BAUMAN, C.",43,1,0,0,0,0,0,0,3.85
2016-17,Winter,MGMTMBA,249,38610,"SUN, Z.",19,1,0,0,0,0,0,0,3.89
2016-17,Winter,MGMTMBA,257,38620,"PIROUZ, R.",57,0,0,0,0,0,0,0,3.83
2016-17,Winter,MGMTMBA,262,38625,"ROGERS, R.",20,0,0,0,0,0,0,0,4
2016-17,Winter,MGMTMBA,279,38642,"OH, W.",29,11,0,0,0,0,0,0,3.7
2016-17,Winter,MGMTMBA,287,38649,"KATHURIA, R.",31,3,0,0,0,0,0,0,3.74
2016-17,Winter,MGMTMBA,290,38676,"HO, J.",20,1,0,0,0,0,0,0,3.85
2016-17,Winter,MGMTMBA,290,38680,"BARRON, L.",25,1,0,0,0,0,0,0,3.89
2016-17,Winter,MGMTMBA,290,38689,"JACOBSON, M.",22,0,1,0,0,0,0,0,3.8
2016-17,Winter,MGMTMBA,290,38719,"BATRA, R.",27,0,0,0,0,0,0,0,3.82
2016-17,Winter,MGMTMBA,292,38733,"KEPLER, S.",33,8,0,0,0,0,0,0,3.81
2016-17,Winter,MPAC,233,38952,"YACKER, B.",30,20,0,0,0,0,0,0,3.59
2016-17,Winter,MPAC,234,38955,"PINCUS, M.",17,3,0,0,0,0,0,0,3.82
2016-17,Winter,MPAC,237,38962,"POWNALL, J.",34,25,0,1,0,0,0,0,3.47
2016-17,Winter,MPAC,290,38979,"WEAVER, C.",41,15,2,0,0,0,0,0,3.59
2016-17,Winter,MPAC,290,38988,"COOKE, S.",27,27,0,0,0,0,0,0,3.53
2016-17,Winter,MATH,206B,45510,"WAN, D.; CHEN, T.",7,4,1,0,0,0,0,0,3.6
2016-17,Winter,MATH,210B,45520,"JITOMIRSKAYA, S.",9,10,1,1,1,0,0,0,3.06
2016-17,Winter,MATH,220B,45540,"LI, S.",14,5,0,0,0,0,0,0,3.69
2016-17,Winter,MATH,225B,45550,"NIE, Q.",13,0,0,0,0,0,0,0,3.93
2016-17,Winter,MATH,227B,45570,"NIE, Q.",9,1,0,0,0,0,0,0,3.93
2016-17,Winter,MATH,230B,45580,"KOSTERS, M.",7,7,0,0,1,0,0,0,3.25
2016-17,Winter,MATH,233B,45600,"BARANOVSKY, V.",9,2,0,0,0,0,0,0,3.87
2016-17,Winter,MATH,290B,45760,"CHEN, L.",9,2,0,0,0,0,0,0,3.82
2016-17,Winter,ENGRMAE,200B,19500,"PAPAMOSCHOU, D.",16,8,0,1,0,0,0,0,3.54
2016-17,Winter,ENGRMAE,212,19520,"MADOU, M.",7,5,0,0,0,0,0,0,3.63
2016-17,Winter,ENGRMAE,214A,19530,"BROUWER, J.",7,3,0,0,0,0,0,0,3.67
2016-17,Winter,ENGRMAE,218,19535,"TARROJA, B.; MUZIO, L.",13,0,0,0,0,0,0,0,3.91
2016-17,Winter,ENGRMAE,221,19540,"WON, Y.",13,1,0,0,0,0,0,0,3.91
2016-17,Winter,ENGRMAE,242,19560,"MCCARTHY, J.",17,0,0,0,0,0,0,0,4
2016-17,Winter,ENGRMAE,252,19570,"KULINSKY, L.",13,5,0,0,0,0,0,0,3.72
2016-17,Winter,ENGRMAE,270A,19590,"KIA, S.",20,1,0,0,0,0,0,0,3.91
2016-17,Winter,ENGRMAE,277,19595,"SIDERIS, A.",10,9,0,0,0,0,0,2,3.51
2016-17,Winter,ENGRMAE,295,19724,"LEE, J.",13,4,1,0,0,0,0,1,3.67
2016-17,Winter,M&MG,206,92706,"HERTEL, K.; WATERMAN, M.; SHI, Y.",9,4,0,0,0,0,0,0,3.65
2016-17,Winter,MOL BIO,203,10510,"SENEAR, D.; GERSHON, P.; FRACCHIA, K.",4,24,1,0,0,0,0,0,3.19
2016-17,Winter,MOL BIO,217A,10524,"FRUMAN, D.; BOIKO, A.; PEDERSEN, I.",7,3,0,0,0,0,0,0,3.64
2016-17,Winter,MOL BIO,251,10740,"CUMSKY, M.; ASWAD, D.",11,0,0,0,0,0,0,0,4
2016-17,Winter,MOL BIO,251L,10741,"CUMSKY, M.; ASWAD, D.",6,5,0,0,0,0,0,0,3.6
2016-17,Winter,MOL BIO,399,10990,"CUMSKY, M.",25,0,0,0,0,0,0,0,4
2016-17,Winter,NET SYS,201,37600,"LEVORATO, M.; ZHU, Q.",14,2,0,0,0,0,0,0,3.86
2016-17,Winter,NET SYS,202,37610,"EL ZARKI, M.",6,13,0,1,0,0,0,0,3.07
2016-17,Winter,NEURBIO,207,11500,"PARKER, I.; SUMIKAWA, K.; METHERATE, R.",8,4,0,0,0,0,0,0,3.62
2016-17,Winter,NEURBIO,399,11950,"NICHOLAS, A.; METHERATE, R.",12,0,0,0,0,0,0,0,4
2016-17,Winter,NUR SCI,200,88200,"ESCOBEDO, T.",14,0,0,0,0,0,0,0,3.96
2016-17,Winter,NUR SCI,215,88210,"NIELSEN, T.; ROUSSEAU, J.",14,0,0,0,0,0,0,0,3.98
2016-17,Winter,NUR SCI,245A,88240,"NIELSEN, T.",13,1,0,0,0,0,0,0,3.91
2016-17,Winter,NUR SCI,250,88250,"HANEY, B.",13,1,0,0,0,0,0,0,3.78
2016-17,Winter,NUR SCI,255,88255,"ROUSSEAU, J.",13,1,0,0,0,0,0,0,3.84
2016-17,Winter,NUR SCI,281,88300,"PHILLIPS, S.",18,0,0,0,0,0,0,0,3.93
2016-17,Winter,PHRMSCI,277,88710,"HANESSIAN, S.; LUPTAK, A.; CHAPUT, J.",9,1,0,0,0,0,0,0,3.81
2016-17,Winter,PHRMSCI,298,88749,"SPITALE, R.",23,3,0,0,0,0,0,0,3.9
2016-17,Winter,PHY SCI,220,49700,"LOH, S.",19,0,0,0,0,0,0,0,4
2016-17,Winter,PHYSICS,213A,48380,"RAJARAMAN, A.",12,11,0,0,0,0,0,0,3.55
2016-17,Winter,PHYSICS,214A,48390,"HAMBER, H.",22,7,0,0,0,0,0,0,3.68
2016-17,Winter,PHYSICS,215B,48410,"SHIRMAN, Y.",19,6,0,0,0,0,0,0,3.76
2016-17,Winter,PP&D,213,53535,"FELDMAN, M.",10,0,0,0,0,0,0,0,3.94
2016-17,Winter,PP&D,214,53536,"ULIBARRI, N.",21,6,0,0,0,0,0,0,3.81
2016-17,Winter,PP&D,235,53539,"HOUSTON, J.",26,8,0,0,0,0,0,0,3.69
2016-17,Winter,PP&D,239,53543,"GARDE, A.",14,1,0,0,0,0,0,0,3.87
2016-17,Winter,PP&D,251,53545,"PIPKIN, S.",11,4,0,0,0,0,0,0,3.77
2016-17,Winter,PP&D,252,53550,"MARANTZ, N.",17,4,0,0,0,0,0,0,3.72
2016-17,Winter,PP&D,275,53553,"PIPKIN, S.",23,0,0,0,0,0,0,0,3.9
2016-17,Winter,PP&D,278,53555,"MAZUMDAR, S.",6,4,0,0,0,0,0,1,3.54
2016-17,Winter,PP&D,294B,53590,"JACKSON, S.",9,6,0,0,0,0,0,0,3.66
2016-17,Winter,POL SCI,219,67780,"PHOENIX, D.",13,0,0,0,0,0,0,0,4
2016-17,Winter,PSY BEH,P208,54575,"ZINGER, J.",10,7,0,0,1,0,0,0,3.46
2016-17,Winter,PSY BEH,P224,54577,"CAUFFMAN, E.",16,1,1,0,0,0,0,0,3.75
2016-17,Winter,PSY BEH,P275,54595,"PIFF, P.",17,0,0,0,0,0,0,0,3.97
2016-17,Winter,PUBHLTH,207A,89520,"BARTELL, S.",17,17,2,0,0,0,0,0,3.41
2016-17,Winter,PUBHLTH,245,89535,"WENZEL, L.",10,0,0,0,0,0,0,0,3.91
2016-17,Winter,PUBHLTH,264,89550,"EDWARDS, R.",27,11,0,0,0,0,0,0,3.7
2016-17,Winter,PUBHLTH,281,89560,"YAN, G.; NOYMER, A.",12,0,0,0,0,0,0,0,4
2016-17,Winter,PUBHLTH,283,89565,"VIEIRA, V.",7,5,0,0,0,0,0,0,3.58
2016-17,Winter,PUBHLTH,287,89615,"HOPFER, S.",13,0,0,0,0,0,0,0,4
2016-17,Winter,PUBHLTH,290,89640,"RO, A.",13,3,0,0,0,0,0,0,3.72
2016-17,Winter,PUB POL,227,55099,"SKAPERDAS, S.",23,0,0,0,0,0,0,0,3.83
2016-17,Winter,SOCECOL,264A,50850,"DALTON, T.",16,0,0,0,0,0,0,0,3.94
2016-17,Winter,SOCECOL,264B,50860,"RICKER, A.",16,4,0,0,0,0,0,0,3.79
2016-17,Winter,SOCECOL,272A,50900,"HIPP, J.",23,6,0,0,0,0,0,0,3.75
2016-17,Winter,SOCECOL,275,50905,"CHERNYSHOFF, N.",12,3,0,0,0,0,0,1,3.8
2016-17,Winter,SOC SCI,399,72790,"MCBRIDE, M.",240,0,0,0,0,0,0,1,4
2016-17,Winter,SOCIOL,202B,69750,"WANG, F.; BAILEY, S.",13,0,0,0,0,0,0,0,4
2016-17,Winter,SOCIOL,212,69765,"BUTTS, C.",8,2,0,0,0,0,0,0,3.71
2016-17,Winter,SOCIOL,220A,69770,"BANDELJ, N.",10,0,0,0,0,0,0,0,3.82
2016-17,Winter,SOCIOL,221B,69775,"RAGIN, C.",20,6,1,0,0,0,0,0,3.65
2016-17,Winter,SOCIOL,239,69805,"HIRONAKA, A.",10,0,0,0,0,0,0,0,4
2016-17,Winter,SOCIOL,242,69825,"POLLETTA, F.",10,0,0,0,0,0,0,0,3.91
2016-17,Winter,SOCIOL,249,69840,"MEYER, D.; NONG, E.",9,8,0,0,0,0,0,1,3.55
2016-17,Winter,SOCIOL,265,69873,"BEAN, F.",10,0,0,0,0,0,0,0,3.91
2016-17,Winter,STATS,200B,37900,"SHAHBABA, B.",17,12,0,0,0,0,0,0,3.63
2016-17,Winter,STATS,202,37910,"OMBAO, H.",10,1,0,0,0,0,0,0,3.72
2016-17,Winter,STATS,205,37915,"GUINDANI, M.",25,3,0,0,0,0,0,0,3.87
2016-17,Winter,STATS,211,37920,"GILLEN, D.",11,3,0,0,0,0,0,0,3.59
2016-17,Winter,STATS,220A,37925,"SHEN, W.",12,0,0,0,0,0,0,0,3.98
2016-17,Winter,STATS,230,37930,"SHAHBABA, B.",21,1,0,0,1,0,0,0,3.74
2016-17,Spring,ANATOMY,227C,90350,"LYON, D.",12,0,0,0,0,0,0,0,4
2016-17,Spring,ANTHRO,202C,60700,"BOELLSTORFF, T.",13,0,0,0,0,0,0,0,3.86
2016-17,Spring,ANTHRO,213A,60710,"KIM, E.",10,1,0,0,0,0,0,0,3.86
2016-17,Spring,ANTHRO,289,60775,"MONTOYA, M.",11,0,0,0,0,0,0,0,3.86
2016-17,Spring,BIOCHEM,207,90846,"LIU, H.; SANDMEYER, S.; KAISER, P.",14,3,0,0,0,0,0,0,3.75
2016-17,Spring,BME,212,14300,"LIU, W.",11,1,0,0,0,0,0,0,3.87
2016-17,Spring,BME,234,14310,"KRUGGEL, F.",12,2,0,0,0,0,0,0,3.77
2016-17,Spring,BME,240,14320,"KRUGGEL, F.",33,3,0,0,0,0,0,0,3.74
2016-17,Spring,BME,295,14390,"DIGMAN, M.",10,0,0,0,0,0,0,0,4
2016-17,Spring,CBEMS,249,15316,"RAGAN, R.",11,4,1,0,0,0,0,0,3.63
2016-17,Spring,ENGRMSE,259,19984,"PAN, X.",11,6,0,0,0,0,0,0,3.61
2016-17,Spring,ENGRMSE,273,19998,"MUMM, D.",14,0,0,0,0,0,0,0,3.89
2016-17,Spring,CBEMS,280,15320,"SHI, F.",14,12,0,0,0,0,0,0,3.57
2016-17,Spring,CHEM,213,41420,"SMITH, J.",9,6,0,0,0,0,0,0,3.54
2016-17,Spring,CHEM,218,41430,"GREEN, M.",22,0,0,0,0,0,0,0,4
2016-17,Spring,CHEM,231C,41460,"MUKAMEL, S.",7,5,0,0,0,1,0,0,3.66
2016-17,Spring,CHEM,241,41480,"BROUWER, J.; FINLAYSON-PITT, B.",8,2,0,0,0,0,0,0,3.74
2016-17,Spring,CHEM,253,41494,"EVANS, W.",24,0,0,0,0,0,0,0,4
2016-17,Spring,CHEM,280,41622,"ESSER-KAHN, A.",13,0,0,0,0,0,0,0,4
2016-17,Spring,CHEM,280,41672,"PRESCHER, J.",10,0,0,0,0,0,0,0,4
2016-17,Spring,CHEM,290,41750,"PRONIN, S.",68,0,0,0,0,0,0,0,4
2016-17,Spring,CHEM,290,41752,"MANDELSHTAM, V.",24,0,0,0,0,0,0,0,4
2016-17,Spring,CHEM,290,41754,"YANG, J.",37,0,0,0,0,0,0,0,4
2016-17,Spring,CHEM,290,41756,"VANDERWAL, C.",13,0,0,0,0,0,0,0,4
2016-17,Spring,CHEM,292,41900,"HEYDUK, A.",72,0,0,0,0,0,0,0,4
2016-17,Spring,ENGRCEE,221B,17290,"RECKER, W.",10,2,0,0,0,0,0,0,3.81
2016-17,Spring,ENGRCEE,228B,17295,"JAYAKRISHNAN, R.",9,6,0,0,0,0,0,0,3.64
2016-17,Spring,ENGRCEE,229A,17300,"JIN, W.",9,5,0,0,0,0,0,0,3.6
2016-17,Spring,ENGRCEE,242,17320,"ABDOLHOSSEINI, M.",18,0,0,0,0,0,0,0,3.73
2016-17,Spring,ENGRCEE,254,17330,"ABO-SHADI, N.",21,4,0,0,0,0,0,0,3.79
2016-17,Spring,ENGRCEE,258,17340,"NAEIM, F.",8,16,0,0,0,0,0,0,3.32
2016-17,Spring,ENGRCEE,260,17345,"JIANG, C.",6,6,0,0,0,0,0,0,3.5
2016-17,Spring,ENGRCEE,264,17350,"GARRIDO, M.",15,3,0,0,0,0,0,0,3.87
2016-17,Spring,ENGRCEE,278,17365,"DAVIS, K.; SAFAIE, A.",10,2,0,0,0,0,0,0,3.71
2016-17,Spring,ENGRCEE,290,17392,"VRUGT, J.",12,3,0,0,0,0,0,0,3.72
2016-17,Spring,ENGRCEE,291,17395,"HSU, K.",12,2,0,0,0,0,0,0,3.71
2016-17,Spring,ENGRCEE,295,17415,"NGUYEN, P.",16,0,0,0,0,0,0,0,4
2016-17,Spring,ENGRCEE,298,17721,"NGUYEN, P.",13,0,0,0,0,0,0,0,3.95
2016-17,Spring,PSYCH,210B,68730,"KRICHMAR, J.; STEYVERS, M.",13,0,0,0,0,0,0,0,3.98
2016-17,Spring,PSYCH,265,68850,"LILJEHOLM, M.",11,0,0,0,0,0,0,0,4
2016-17,Spring,COM LIT,210,22862,"MALABOU, C.",10,0,0,0,0,0,0,0,4
2016-17,Spring,COMPSCI,206,34710,"XIE, X.",39,2,0,0,0,0,0,0,3.91
2016-17,Spring,COMPSCI,216,34720,"FOWLKES, C.",31,2,0,0,0,0,0,0,3.91
2016-17,Spring,COMPSCI,223,34730,"MEHROTRA, S.",24,20,1,0,0,0,0,0,3.52
2016-17,Spring,COMPSCI,236,34740,"LEVORATO, M.",13,4,0,0,0,0,0,0,3.68
2016-17,Spring,COMPSCI,242,34760,"SCHERSON, I.",19,3,0,0,0,0,0,0,3.88
2016-17,Spring,COMPSCI,250A,34780,"VEIDENBAUM, A.",8,3,0,0,0,0,0,0,3.62
2016-17,Spring,COMPSCI,261,34810,"EPPSTEIN, D.",35,27,0,0,0,0,0,0,3.57
2016-17,Spring,COMPSCI,265,34830,"GOODRICH, M.",9,7,0,0,0,0,0,0,3.49
2016-17,Spring,COMPSCI,269S,34840,"GOODRICH, M.",10,0,0,0,0,0,0,0,4
2016-17,Spring,CRM/LAW,C201,52300,"SYKES, B.",12,0,0,0,0,0,0,0,3.98
2016-17,Spring,CRM/LAW,C214,52400,"BASOLO, M.",32,2,0,0,0,0,0,0,3.84
2016-17,Spring,CRM/LAW,C216,52405,"TITA, G.",35,0,0,0,0,0,0,0,3.97
2016-17,Spring,CRM/LAW,C221,52435,"LYNCH, M.",46,4,0,0,0,0,0,0,3.88
2016-17,Spring,CRM/LAW,C238,52450,"PONTELL, H.",22,3,0,0,0,0,0,0,3.88
2016-17,Spring,CRM/LAW,C250,52480,"HUFF, C.",21,1,1,0,1,0,0,0,3.68
2016-17,Spring,DRAMA,206,03445,"BASSHAM, C.; THOMPSON, P.",16,1,0,0,0,2,0,0,3.84
2016-17,Spring,DRAMA,259,03594,"DURBIN, H.; ALCARAZ, L.",14,0,0,0,0,0,0,0,4
2016-17,Spring,EARTHSS,202,42560,"VELICOGNA, I.",12,0,0,0,0,0,0,0,4
2016-17,Spring,EARTHSS,266,42580,"RANDERSON, J.",11,2,0,0,0,0,0,0,3.85
2016-17,Spring,EARTHSS,280C,42611,"MAGNUSDOTTIR, G.",10,0,0,0,0,0,0,0,4
2016-17,Spring,ECO EVO,203C,09291,"ALLISON, S.",11,0,0,0,0,0,0,0,4
2016-17,Spring,ECO EVO,288,09365,"HUGHES, B.",22,0,0,0,0,0,0,0,4
2016-17,Spring,ECO EVO,399,09990,"HAWKINS, B.",20,0,0,0,0,0,0,0,4
2016-17,Spring,ECON,210C,62505,"KOPYLOV, I.",19,9,0,0,0,0,0,0,3.67
2016-17,Spring,ECON,210F,62510,"SWANSON, E.",13,11,0,0,0,0,0,0,3.54
2016-17,Spring,ECON,220C,62520,"JELIAZKOV, I.",16,12,0,0,0,0,0,0,3.54
2016-17,Spring,ECON,229,62535,"HARDING, M.",11,0,0,0,0,0,0,0,4
2016-17,Spring,ECON,243B,62545,"CARVALHO, J.",10,0,0,0,0,0,0,0,3.88
2016-17,Spring,EDUC,247,12450,"TUNNEY, J.",26,3,0,0,0,0,0,0,3.91
2016-17,Spring,EDUC,247,12455,"CONROY, J.",22,0,0,0,0,0,0,0,4
2016-17,Spring,EDUC,247,12460,"TUNNEY, J.",29,0,0,0,0,0,0,0,3.97
2016-17,Spring,EDUC,247,12465,"GUARINO, J.",22,0,0,0,0,0,0,0,3.99
2016-17,Spring,EDUC,265,12475,"BAKER, R.",16,2,0,0,0,0,0,0,3.79
2016-17,Spring,EDUC,280,12485,"CONNOR, C.",15,0,0,0,0,0,0,0,4
2016-17,Spring,EDUC,283B,12490,"VAN ES, E.",17,0,0,0,0,0,0,0,3.91
2016-17,Spring,EDUC,307,12715,"VAUGHN, S.",29,0,0,0,0,0,0,0,4
2016-17,Spring,EDUC,307,12716,"VAUGHN, S.",21,1,0,0,0,0,0,0,3.97
2016-17,Spring,EDUC,342B,12726,"HRUBY, J.",10,0,0,0,0,0,0,0,4
2016-17,Spring,EDUC,358,12750,"CIECEK, D.",28,0,0,0,0,0,0,0,3.99
2016-17,Spring,EDUC,358,12755,"CIECEK, D.",21,1,0,0,0,0,0,0,3.94
2016-17,Spring,EDUC,359,12760,"STONE, J.",26,3,0,0,0,0,0,0,3.85
2016-17,Spring,EDUC,359,12765,"STONE, J.",21,1,0,0,0,0,0,0,3.93
2016-17,Spring,EDUC,363,12770,"BURGE, K.",29,0,0,0,0,0,0,0,4
2016-17,Spring,EDUC,363,12775,"BURGE, K.",22,0,0,0,0,0,0,0,4
2016-17,Spring,EECS,203A,18405,"HEALEY, G.",29,4,0,0,0,0,0,0,3.81
2016-17,Spring,EECS,217,18410,"CHAUDHRY, M.",14,7,0,0,0,0,0,0,3.68
2016-17,Spring,EECS,221,18420,"CHANDRAMOWLISH, A.",28,11,0,0,1,0,0,0,3.6
2016-17,Spring,EECS,221,18422,"LIN, K.",16,5,0,0,0,0,0,0,3.65
2016-17,Spring,EECS,222,18425,"DOEMER, R.",29,0,0,0,3,0,0,0,3.62
2016-17,Spring,EECS,242,18435,"JAFAR, S.",10,3,0,0,0,0,0,0,3.77
2016-17,Spring,EECS,244,18440,"ELTAWIL, A.",8,3,0,0,0,0,0,0,3.59
2016-17,Spring,EECS,270B,18455,"HEYDARI, P.",11,1,0,0,0,0,0,0,3.87
2016-17,Spring,EECS,277B,18460,"BURKE, P.",10,3,0,0,0,0,0,1,3.65
2016-17,Spring,EECS,285C,18470,"WICKRAMASINGHE, H.",29,0,0,0,0,0,0,0,3.92
2016-17,Spring,ENGR,265,13800,"MADOU, M.; SHAMLOO ALIABA, E.; POLLACK, B.",1,8,5,0,0,0,0,0,2.74
2016-17,Spring,ENGLISH,210,23802,"GODDEN, R.",11,0,0,0,0,0,0,0,3.86
2016-17,Spring,ENGLISH,210,23804,"GERSTLER, A.",15,0,0,0,0,0,0,0,4
2016-17,Spring,EHS,298,91470,"LUDERER, U.",12,0,0,0,0,0,0,0,3.9
2016-17,Spring,EPIDEM,202,91602,"EDWARDS, K.",14,0,0,0,0,0,0,0,4
2016-17,Spring,EPIDEM,205,91605,"DELFINO, R.",9,1,0,0,0,0,0,0,3.78
2016-17,Spring,EPIDEM,275,91651,"ZIOGAS, A.; JIANG, L.",14,0,0,0,0,0,0,0,4
2016-17,Spring,EPIDEM,275,91653,"ANTON-CULVER, H.; ZIOGAS, A.",14,0,0,0,0,0,0,0,4
2016-17,Spring,MGMT EP,203A,39303,"PINCUS, M.",24,14,0,0,0,0,0,0,3.64
2016-17,Spring,MGMT EP,205,39340,"CURRIM, I.",33,4,0,0,0,0,0,0,3.77
2016-17,Spring,MGMT EP,219,39361,"CHANDLER, R.",13,5,0,0,0,0,0,0,3.69
2016-17,Spring,MGMT EP,225,39395,"BAUMAN, C.",12,0,0,0,0,0,0,0,3.85
2016-17,Spring,MGMT EP,290,39453,"POLICANO, A.; FULLER, E.",22,3,0,0,0,0,0,0,3.82
2016-17,Spring,MGMT FE,202,39517,"KOPPMAN, S.",43,1,0,0,0,0,0,0,3.98
2016-17,Spring,MGMT FE,203B,39525,"LUNAWAT, R.",17,0,1,0,0,0,0,0,3.91
2016-17,Spring,MGMT FE,203B,39526,"LUNAWAT, R.",16,2,0,0,0,0,0,0,3.91
2016-17,Spring,MGMT FE,204A,39532,"DANIEL,  K. S.",23,21,0,0,0,0,0,0,3.46
2016-17,Spring,MGMT FE,205,39540,"BRADFORD, T.",26,24,1,0,0,0,0,0,3.47
2016-17,Spring,MGMT FE,205,39541,"CURRIM, I.S.",45,3,0,0,0,0,0,0,3.83
2016-17,Spring,MGMT FE,209B,39563,"YANG, D.",16,2,1,0,0,0,0,0,3.73
2016-17,Spring,MGMT FE,210,39565,"JOSEPH, J.; WEBER, L.",13,21,2,0,0,0,0,0,3.35
2016-17,Spring,MGMT FE,210,39566,"JOSEPH, J.; WEBER, L.",23,43,0,0,0,0,0,0,3.39
2016-17,Spring,MGMT FE,212,39568,"SCHRANK, G.",12,0,0,0,0,0,0,0,3.93
2016-17,Spring,MGMT FE,217,39570,"LANE, L.",24,0,0,0,0,0,0,0,4
2016-17,Spring,MGMT FE,219,39576,"CHANDLER, R.",27,14,0,0,1,0,0,0,3.52
2016-17,Spring,MGMT FE,220,39595,"BEENEN, G.",22,2,0,0,0,0,0,0,3.8
2016-17,Spring,MGMT FE,225,39600,"BEENEN, G.; SOMMER, S.",30,2,0,0,0,0,0,0,3.9
2016-17,Spring,MGMT FE,246A,39619,"COULSON, N.",15,14,2,0,0,0,0,0,3.37
2016-17,Spring,MGMT FE,246F,39623,"BRUNSWICK, R.",13,11,0,0,0,0,0,0,3.54
2016-17,Spring,MGMT FE,281,39653,"YIN, S.",36,4,0,0,1,0,0,0,3.75
2016-17,Spring,MGMT FE,283,39660,"HUYNH, C.",23,3,0,0,0,0,0,0,3.77
2016-17,Spring,MGMT FE,290,39670,"DANIEL, K.",32,4,0,0,0,0,0,0,3.77
