year,quarter,department,courseNumber,courseCode,instructors,a,b,c,d,f,p,np,w,gpaAvg
2021-22,Winter,CHEM,1B,40120,"HEYDUK, A.",47,106,92,47,15,0,3,2,2.36
2021-22,Winter,CHEM,1B,40140,"ARASASINGHAM, R.",63,98,62,15,13,1,0,1,2.7
2021-22,Winter,CHEM,1B,40170,"HOLTON, A.",133,106,67,37,20,0,1,0,2.79
2021-22,Winter,CHEM,1LD,40202,"EDWARDS, KD.; GILBERT-BASS, K.",10,10,3,0,0,0,0,0,3.34
2021-22,Winter,CHEM,1LD,40204,"EDWARDS, KD.; GILBERT-BASS, K.",14,5,2,1,1,0,0,0,3.29
2021-22,Winter,CHEM,1LD,40206,"EDWARDS, KD.; ALLISON, S.",6,5,2,0,0,0,0,0,3.26
2021-22,Winter,CHEM,1LD,40208,"EDWARDS, KD.; TANOVITZ, K.",10,4,6,1,0,0,0,0,3.1
2021-22,Winter,CHEM,1LD,40214,"EDWARDS, KD.; ALLISON, S.",10,5,3,1,1,0,0,0,3.04
2021-22,Winter,CHEM,1LD,40218,"EDWARDS, KD.; TANOVITZ, K.",13,6,5,0,0,0,0,0,3.45
2021-22,Winter,CHEM,1LE,40232,"EDWARDS, KD.; ZHANG, C.",18,4,0,1,1,0,0,0,3.58
2021-22,Winter,CHEM,1LE,40234,"EDWARDS, KD.; BURNS, A.",10,5,4,2,1,0,0,0,3.04
2021-22,Winter,CHEM,1LE,40238,"EDWARDS, KD.; BURNS, A.",11,4,6,1,1,0,0,0,3.13
2021-22,Winter,CHEM,1LE,40240,"EDWARDS, KD.; STANLEY, J.",13,6,2,0,1,1,0,0,3.42
2021-22,Winter,CHEM,1LE,40246,"EDWARDS, KD.; ZHANG, C.",11,7,4,1,0,0,0,0,3.35
2021-22,Winter,CHEM,1LE,40250,"EDWARDS, KD.; STANLEY, J.",13,5,4,0,1,0,0,0,3.29
2021-22,Winter,CHEM,5,40380,"SHAKA, A.",24,10,2,0,0,0,0,0,3.58
2021-22,Winter,CHEM,51B,40400,"BESS, E.",66,100,117,20,10,0,1,0,2.63
2021-22,Winter,CHEM,51B,40440,"KING, S.",79,101,116,24,9,0,2,6,2.64
2021-22,Winter,CHEM,51B,40460,"PRONIN, S.",51,91,62,23,18,1,0,7,2.58
2021-22,Winter,CHEM,51LB,40528,"LINK, R.; ZHU, J.",11,6,0,1,1,0,0,1,3.36
2021-22,Winter,CHEM,51LB,40529,"LINK, R.; STANG, M.",8,10,1,0,0,0,0,1,3.35
2021-22,Winter,CHEM,51LB,40530,"LINK, R.; CASAS, A.",5,14,0,0,0,0,0,0,3.36
2021-22,Winter,CHEM,51LB,40531,"LINK, R.; CHEUNG, A.",9,10,0,0,0,0,0,0,3.55
2021-22,Winter,CHEM,51LB,40532,"LINK, R.; CHOW, J.",4,9,1,1,1,0,0,0,2.95
2021-22,Winter,CHEM,51LB,40533,"LINK, R.; THOMPSON, J.",4,8,1,1,0,0,0,0,3.14
2021-22,Winter,CHEM,51LB,40534,"LINK, R.; MILLIGAN, G.",4,13,0,0,2,0,0,0,2.94
2021-22,Winter,CHEM,51LB,40535,"LINK, R.; WALLACE, C.",9,10,1,0,0,0,0,0,3.52
2021-22,Winter,CHEM,51LB,40536,"LINK, R.; SEO, Y.",6,11,2,0,0,1,0,0,3.34
2021-22,Winter,CHEM,51LB,40537,"LINK, R.; KORBANKA, L.",8,11,1,0,0,0,0,0,3.4
2021-22,Winter,CHEM,51LB,40538,"LINK, R.; SIMON, J.",4,8,2,1,0,0,0,0,3.06
2021-22,Winter,CHEM,51LB,40539,"LINK, R.; CHANG, S.",4,12,0,0,0,0,0,0,3.4
2021-22,Winter,CHEM,51LB,40540,"LINK, R.; ZHU, J.",4,9,2,3,0,0,0,1,2.89
2021-22,Winter,CHEM,51LB,40541,"LINK, R.; TANG, D.",6,12,1,0,0,0,0,1,3.37
2021-22,Winter,CHEM,51LB,40542,"LINK, R.; BLANCO, J.",6,13,0,1,0,0,0,0,3.26
2021-22,Winter,CHEM,51LB,40543,"LINK, R.; BALSAMO, J.",8,12,0,0,0,0,0,0,3.52
2021-22,Winter,CHEM,51LB,40544,"LINK, R.; SCHUBACH, M.",7,7,0,2,0,0,0,0,3.26
2021-22,Winter,CHEM,51LB,40545,"LINK, R.; HADJIAN, T.",5,11,0,0,0,0,0,0,3.37
2021-22,Winter,CHEM,51LB,40546,"LINK, R.; PAZIENZA, J.",3,13,2,0,1,0,0,0,3.08
2021-22,Winter,CHEM,51LB,40547,"LINK, R.; STANG, M.",10,10,0,0,0,0,0,0,3.62
2021-22,Winter,CHEM,51LB,40548,"LINK, R.; THOMPSON, J.",11,8,0,1,0,0,0,0,3.53
2021-22,Winter,CHEM,51LB,40549,"LINK, R.; NGUYEN, H.",13,6,0,0,0,0,0,0,3.72
2021-22,Winter,CHEM,51LB,40550,"LINK, R.; CHANG, S.",15,3,1,0,0,0,0,0,3.78
2021-22,Winter,CHEM,51LB,40551,"LINK, R.; MCELHENNEY, S.",12,6,0,0,1,0,0,0,3.46
2021-22,Winter,CHEM,51LB,40552,"LINK, R.; SHOEMAKER, K.",11,5,0,2,1,0,0,0,3.23
2021-22,Winter,CHEM,51LB,40553,"LINK, R.; NGUYEN, H.",7,11,1,0,1,0,0,0,3.26
2021-22,Winter,CHEM,51LB,40554,"LINK, R.; CHOW, J.",8,7,0,1,0,0,0,0,3.43
2021-22,Winter,CHEM,51LB,40555,"LINK, R.; LOPEZ, D.",12,3,1,0,0,0,0,0,3.67
2021-22,Winter,CHEM,51LB,40556,"LINK, R.; ENDERS, J.",7,11,2,0,0,0,0,0,3.28
2021-22,Winter,CHEM,51LB,40557,"LINK, R.; FIEJTEK, D.",9,11,0,0,0,0,0,0,3.39
2021-22,Winter,CHEM,51LB,40558,"LINK, R.; SEO, Y.",2,13,2,0,3,0,0,0,2.72
2021-22,Winter,CHEM,51LB,40559,"LINK, R.; FLORES, M.",9,8,0,3,0,0,0,0,3.23
2021-22,Winter,CHEM,51LB,40560,"LINK, R.; SCHUBACH, M.",5,10,0,0,0,0,0,1,3.41
2021-22,Winter,CHEM,51LB,40561,"LINK, R.; LIU, L.",4,11,0,0,1,0,0,0,3.06
2021-22,Winter,CHEM,51LB,40562,"LINK, R.; MILLIGAN, G.",11,7,0,1,0,0,0,0,3.52
2021-22,Winter,CHEM,51LB,40563,"LINK, R.; PEACOCK, H.",4,13,1,0,1,0,0,1,3.05
2021-22,Winter,CHEM,51LB,40564,"LINK, R.; CASAS, A.",5,13,0,1,0,0,0,0,3.28
2021-22,Winter,CHEM,51LB,40565,"LINK, R.; CHEUNG, A.",6,11,0,0,0,0,0,0,3.35
2021-22,Winter,CHEM,51LB,40566,"LINK, R.; TOWNSEND, K.",4,7,1,0,0,0,0,1,3.28
2021-22,Winter,CHEM,51LB,40567,"LINK, R.; PAZIENZA, J.",5,8,2,0,0,0,0,0,3.38
2021-22,Winter,CHEM,51LB,40568,"LINK, R.; GOMEZ, H.",7,6,4,1,1,0,0,0,2.93
2021-22,Winter,CHEM,51LB,40569,"LINK, R.; WALLACE, C.",9,9,2,0,0,0,0,0,3.46
2021-22,Winter,CHEM,51LB,40570,"LINK, R.; FLORES, M.",5,12,0,2,1,0,0,0,2.89
2021-22,Winter,CHEM,51LB,40571,"LINK, R.; GASSAWAY, K.",8,11,0,1,0,0,0,0,3.36
2021-22,Winter,CHEM,51LB,40572,"LINK, R.; SIMON, J.",8,6,1,0,0,0,0,1,3.57
2021-22,Winter,CHEM,51LB,40573,"LINK, R.; LOPEZ, D.",5,8,0,1,2,0,0,0,2.91
2021-22,Winter,CHEM,51LB,40574,"LINK, R.; BRENNAN, L.",4,14,2,0,0,0,0,0,3.22
2021-22,Winter,CHEM,51LB,40575,"LINK, R.; TANG, D.",2,17,0,0,0,0,0,0,3.26
2021-22,Winter,CHEM,51LB,40576,"LINK, R.; KAPP, A.",3,14,0,1,0,0,0,1,3.11
2021-22,Winter,CHEM,51LB,40577,"LINK, R.; BALSAMO, J.",4,13,0,2,1,0,0,0,2.91
2021-22,Winter,CHEM,51LB,40578,"LINK, R.; BLANCO, J.",3,9,2,0,0,0,0,1,3.11
2021-22,Winter,CHEM,51LB,40579,"LINK, R.; GASSAWAY, K.",7,7,1,0,0,0,0,0,3.44
2021-22,Winter,CHEM,51LB,40580,"LINK, R.; TOWNSEND, K.",9,9,0,0,0,0,0,0,3.55
2021-22,Winter,CHEM,51LB,40581,"LINK, R.; PEACOCK, H.",8,11,0,0,0,0,0,0,3.58
2021-22,Winter,CHEM,51LB,40584,"LINK, R.; BRENNAN, L.",10,9,0,1,0,0,0,0,3.48
2021-22,Winter,CHEM,51LB,40585,"LINK, R.; FIEJTEK, D.",10,6,0,2,0,0,0,0,3.35
2021-22,Winter,CHEM,51LB,40586,"LINK, R.; SHOEMAKER, K.",8,9,2,1,0,0,0,0,3.31
2021-22,Winter,CHEM,51LB,40587,"LINK, R.; KORBANKA, L.",8,11,0,0,1,0,0,0,3.28
2021-22,Winter,CHEM,51LB,40588,"LINK, R.; KAPP, A.",6,8,0,0,0,0,0,0,3.49
2021-22,Winter,CHEM,51LB,40589,"LINK, R.; LIU, L.",7,5,0,1,0,0,0,0,3.39
2021-22,Winter,CHEM,51LB,40590,"LINK, R.; GOMEZ, H.",7,10,3,0,0,0,0,0,3.28
2021-22,Winter,CHEM,51LB,40591,"LINK, R.; ENDERS, J.",2,8,0,0,0,0,0,0,3.32
2021-22,Winter,CHEM,51LB,40593,"LINK, R.; HADJIAN, T.",5,11,2,0,0,0,0,1,3.15
2021-22,Winter,CHEM,101W,40685,"BLUM, S.",7,7,5,0,1,0,1,1,2.92
2021-22,Winter,CHEM,107L,40703,"LAW, M.; YANG, A.",4,5,1,0,0,0,0,0,3.21
2021-22,Winter,CHEM,107L,40705,"LAW, M.; PAYONG, J.",5,6,1,0,0,0,0,0,3.28
2021-22,Winter,CHEM,107L,40707,"LAW, M.; MILLER, C.",5,4,2,0,0,0,0,0,3.25
2021-22,Winter,CHEM,107L,40709,"LAW, M.; OLIVAS, E.",4,7,0,0,0,0,0,0,3.28
2021-22,Winter,CHEM,127,40720,"YANG, J.; KUMMETH, A.",6,10,4,0,0,0,0,1,3.13
2021-22,Winter,CHEM,128,40750,"MARTIN, R.",88,8,1,0,0,0,0,2,3.88
2021-22,Winter,CHEM,128L,40802,"ORTIZ DE ORA O, C.; CHEN, S.",8,3,0,0,0,0,0,1,3.65
2021-22,Winter,CHEM,128L,40803,"ORTIZ DE ORA O, C.; UYEDA, K.",9,1,1,0,0,0,0,0,3.59
2021-22,Winter,CHEM,128L,40805,"ORTIZ DE ORA O, C.; MUSTAFA, K.",10,2,0,0,0,0,0,0,3.63
2021-22,Winter,CHEM,128L,40806,"ORTIZ DE ORA O, C.; RUTTENBERG, S.",3,7,2,0,0,0,0,0,3.21
2021-22,Winter,CHEM,128L,40807,"ORTIZ DE ORA O, C.; FULLER, E.",7,5,0,0,0,0,0,0,3.61
2021-22,Winter,CHEM,128L,40808,"ORTIZ DE ORA O, C.; BARTNIK, A.",7,4,0,0,0,0,0,0,3.58
2021-22,Winter,CHEM,132B,40820,"POTMA, E.",25,52,37,12,1,0,0,2,2.69
2021-22,Winter,CHEM,141,40880,"SHIRAIWA, M.; SMITH, N.",10,11,7,1,0,0,0,1,3.01
2021-22,Winter,CHEM,152,40953,"MANG, S.; DRAGO, N.",9,2,1,0,0,0,0,0,3.52
2021-22,Winter,CHEM,152,40954,"MANG, S.; JIMENEZ, M.",8,2,2,0,0,0,0,0,3.48
2021-22,Winter,CHEM,152,40955,"MANG, S.; RYAN, J.",8,3,0,0,1,0,0,0,3.42
2021-22,Winter,CHEM,152,40956,"MANG, S.; CHOI, E.",6,3,0,2,0,0,0,1,3.05
2021-22,Winter,CHEM,177,41000,"CHAPUT, J.; SPITALE, R.",4,8,11,2,4,0,0,0,2.16
2021-22,Winter,CHEM,192,41230,"HOLTON, A.",11,0,0,0,0,1,0,0,4
2021-22,Winter,CHEM,199,41296,"EVANS, W.; SANCHEZ, J.",11,0,0,0,0,0,0,0,4
2021-22,Winter,CHEM,H2B,40270,"FURCHE, F.; NGUYEN, B.",21,22,4,0,0,0,0,0,3.34
2021-22,Winter,CHEM,H2LB,40293,"EDWARDS, KD.; DEMING, D.",12,2,0,0,0,0,0,0,3.73
2021-22,Winter,CHEM,H2LB,40294,"EDWARDS, KD.; DEMING, D.",15,4,1,0,0,0,0,0,3.66
2021-22,Winter,CHEM,H2LB,40296,"EDWARDS, KD.; PRABHAKAR, P.",9,4,0,0,0,0,0,0,3.62
2021-22,Winter,CHEM,M2B,40320,"NIZKORODOV, S.; KLODT, A.",50,8,6,0,0,0,0,0,3.67
2021-22,Winter,CHEM,M2LB,40360,"EDWARDS, KD.; ABIAD, A.",13,7,0,0,0,0,0,0,3.5
2021-22,Winter,CHEM,M2LB,40362,"EDWARDS, KD.; ABIAD, A.",17,1,1,0,0,0,0,0,3.75
2021-22,Winter,CHEM,M2LB,40368,"EDWARDS, KD.; PRABHAKAR, P.",9,11,0,0,0,0,0,0,3.42
2021-22,Winter,CHEM,M52LB,40653,"KING, S.; LECHNER, P.",6,7,1,0,0,0,0,0,3.36
2021-22,Winter,CHEM,M52LB,40655,"KING, S.; ANTONUCCI, A.",7,5,1,0,0,0,1,0,3.42
2021-22,Winter,CHEM,M52LB,40656,"KING, S.; PHAM, V.",6,5,2,0,0,0,0,1,3.29
2021-22,Winter,CHEM,M52LB,40657,"KING, S.; ANTONUCCI, A.",6,7,0,0,1,0,0,0,3.15
2021-22,Winter,CHEM,M52LB,40659,"KING, S.; PHAM, V.",6,7,1,0,0,0,0,0,3.42
2021-22,Winter,CHC/LAT,62,61015,"TOBAR, H.",80,40,5,0,5,4,2,0,3.41
2021-22,Winter,CHC/LAT,63,61030,"GAYTAN, J.",41,10,8,0,1,0,0,0,3.45
2021-22,Winter,CHC/LAT,64,61040,"KIM, C.",21,14,1,1,2,0,1,0,3.28
2021-22,Winter,CHC/LAT,102W,61050,"ENRIQUEZ, L.; HARTSHORN, T.",12,3,1,0,0,0,0,0,3.61
2021-22,Winter,CHC/LAT,110,61061,"QUEZADA, V.",12,1,0,0,0,0,0,0,3.81
2021-22,Winter,CHC/LAT,148,61080,"VEGA, I.",15,6,0,1,2,1,0,0,3.24
2021-22,Winter,CHC/LAT,154,61100,"MENDEZ, M.",11,9,2,1,1,1,0,0,3.15
2021-22,Winter,CHC/LAT,169,61150,"DUNCAN, R.",8,13,2,0,0,0,0,0,3.29
2021-22,Winter,CHC/LAT,178A,61200,"JENKS, A.",14,1,0,1,0,0,0,0,3.71
2021-22,Winter,CHC/LAT,183,61220,"GOLDENBERG, B.; MONTES, J.",11,0,0,1,1,0,0,0,3.39
2021-22,Winter,CHC/LAT,198,61357,"ROSAS, A.",11,0,0,0,0,0,0,0,4
2021-22,Winter,CHINESE,1B,22022,"HSIEH, R.",11,7,1,1,0,3,0,0,3.34
2021-22,Winter,CHINESE,1B,22024,"HSIEH, R.",7,7,0,0,0,4,1,0,3.48
2021-22,Winter,CHINESE,1B,22026,"PETERSEN, Y.",9,3,0,0,0,0,0,0,3.73
2021-22,Winter,CHINESE,1MB,22036,"PETERSEN, Y.",10,12,0,0,0,0,0,0,3.47
2021-22,Winter,CHINESE,2B,22060,"CHEN, J.",8,3,2,0,0,3,0,0,3.42
2021-22,Winter,CHINESE,2B,22062,"CHEN, J.",7,3,1,0,0,1,0,0,3.44
2021-22,Winter,CHINESE,3B,22080,"PETERSEN, Y.",11,2,1,0,0,0,0,0,3.74
2021-22,Winter,CHINESE,100B,22090,"ZHAO, Y.",12,5,0,1,0,0,0,0,3.47
2021-22,Winter,CHINESE,115,22095,"HUANG, M.",5,7,1,1,0,3,1,0,3.04
2021-22,Winter,ENGRCEE,11,15400,"BANERJEE, T.; DESAI, A.",33,27,5,0,0,1,0,0,3.48
2021-22,Winter,ENGRCEE,30,15410,"LI, M.; FENG, S.; JONES, K.",4,7,6,1,5,0,0,0,2.21
2021-22,Winter,ENGRCEE,81B,15440,"AGHAKOUCHAK, A.; ZHAO, Y.",57,33,2,1,1,1,0,0,3.45
2021-22,Winter,ENGRCEE,111,15460,"HYLAND, M.; BAHK, Y.",15,61,37,15,2,0,1,1,2.55
2021-22,Winter,ENGRCEE,122,15470,"JIN, W.; FAN, X.",23,23,3,0,1,0,0,0,3.36
2021-22,Winter,ENGRCEE,125,15475,"SAPHORES, J.",17,18,7,0,0,0,0,0,3.21
2021-22,Winter,ENGRCEE,130L,15490,"FIGUEROA PALAC, G.; LOZANO, A.; LEMNITZER, A.",7,4,4,3,0,0,0,0,2.87
2021-22,Winter,ENGRCEE,130L,15491,"FIGUEROA PALAC, G.; LOZANO, A.; LEMNITZER, A.",13,2,2,0,2,0,0,0,3.2
2021-22,Winter,ENGRCEE,130L,15492,"FIGUEROA PALAC, G.; LOZANO, A.; LEMNITZER, A.",15,3,2,0,0,0,0,0,3.58
2021-22,Winter,ENGRCEE,130L,15493,"FIGUEROA PALAC, G.; LOZANO, A.; LEMNITZER, A.",7,5,0,0,0,0,0,0,3.61
2021-22,Winter,ENGRCEE,130L,15494,"FIGUEROA PALAC, G.; LOZANO, A.; LEMNITZER, A.",6,8,2,0,0,0,0,0,3.27
2021-22,Winter,ENGRCEE,130L,15495,"FIGUEROA PALAC, G.; LOZANO, A.; LEMNITZER, A.",14,4,0,1,1,0,0,0,3.44
2021-22,Winter,ENGRCEE,130L,15496,"FIGUEROA PALAC, G.; LOZANO, A.; LEMNITZER, A.",9,4,4,1,0,0,0,0,3.18
2021-22,Winter,ENGRCEE,151A,15520,"MORSHEDIFARD, A.; ESPERANZA, B.",26,30,27,24,6,0,0,0,2.38
2021-22,Winter,ENGRCEE,151B,15530,"LANNING, J.; GULER, B.",11,22,5,0,0,0,0,1,3.17
2021-22,Winter,ENGRCEE,162,15540,"ADELEYE, A.; HAN, Z.",15,14,4,1,4,0,0,0,2.82
2021-22,Winter,ENGRCEE,163,15550,"ROSSO, D.; SUN, Y.",11,20,10,5,0,0,1,1,2.82
2021-22,Winter,ENGRCEE,171,15560,"DETWILER, R.; COOKSON, E.; BALAIAN, S.",20,67,38,4,0,0,0,1,2.81
2021-22,Winter,ENGRCEE,173,15580,"AGHAKOUCHAK, A.; DAO, V.",10,1,1,0,0,0,0,0,3.68
2021-22,Winter,CLASSIC,37B,22250,"ZISSOS, P.",63,42,11,0,4,6,3,1,3.32
2021-22,Winter,CLASSIC,45B,22300,"KARANIKA, A.",73,69,28,5,12,10,2,2,2.99
2021-22,Winter,CLASSIC,170,22446,"ZISSOS, P.",9,8,0,0,2,1,0,0,3.19
2021-22,Winter,PSYCH,7A,68000,"HAGEDORN, J.",239,37,7,1,3,10,0,3,3.77
2021-22,Winter,PSYCH,7A,68020,"LOFGREN, C.",106,84,31,13,6,16,2,0,3.12
2021-22,Winter,PSYCH,9A,68040,"D'ZMURA, T.",210,66,3,0,0,0,0,1,3.72
2021-22,Winter,PSYCH,9B,68060,"WRIGHT, C.",73,79,66,16,15,2,0,1,2.7
2021-22,Winter,PSYCH,9B,68070,"GUNEY SCURICH, S.",130,67,21,5,3,1,1,1,3.38
2021-22,Winter,PSYCH,9C,68080,"RINEHART, J.",144,70,29,6,4,0,1,0,3.35
2021-22,Winter,PSYCH,10B,68120,"VANDEKERCKHOVE, J.",102,41,11,2,3,0,0,2,3.42
2021-22,Winter,PSYCH,14M,68140,"STEYVERS, M.",50,22,9,4,8,2,3,1,3.07
2021-22,Winter,PSYCH,46A,68160,"LOFGREN, C.",161,86,24,4,4,7,1,2,3.4
2021-22,Winter,PSYCH,89,68180,"BREWER, A.",66,14,10,2,2,2,1,0,3.47
2021-22,Winter,PSYCH,111BW,68200,"BORNSTEIN, A.",26,2,0,0,0,0,0,0,3.94
2021-22,Winter,PSYCH,112BW,68220,"BORNSTEIN, A.",59,0,0,0,0,0,0,0,3.97
2021-22,Winter,PSYCH,112LB,68221,"SILVA, P.; BORNSTEIN, A.",21,0,0,0,0,0,0,0,4
2021-22,Winter,PSYCH,112LB,68222,"MAUTER, G.; BORNSTEIN, A.",14,0,0,0,0,0,0,0,4
2021-22,Winter,PSYCH,112LB,68223,"WOLFE, C.; BORNSTEIN, A.",24,0,0,0,0,0,0,0,3.93
2021-22,Winter,PSYCH,112LP,68241,"HII, D.; RICHARDS, V.",13,5,0,0,0,1,0,0,3.71
2021-22,Winter,PSYCH,112P,68240,"RICHARDS, V.",8,10,0,0,0,1,0,0,3.39
2021-22,Winter,PSYCH,122C,68300,"LEWIS, J.",180,56,17,3,5,1,1,2,3.54
2021-22,Winter,PSYCH,122I,68320,"LEWIS, J.",197,35,6,1,4,2,0,0,3.71
2021-22,Winter,PSYCH,129,68340,"HAGEDORN, J.",250,39,8,1,1,0,0,0,3.8
2021-22,Winter,PSYCH,131B,68400,"BERG, B.",27,13,1,0,0,0,0,0,3.65
2021-22,Winter,PSYCH,150,68540,"SCONTRAS, G.",87,63,17,7,3,2,1,0,3.25
2021-22,Winter,PSYCH,160A,68600,"GROSSMAN, E.",95,82,24,2,0,0,0,0,3.34
2021-22,Winter,PSYCH,162N,68620,"YASSA, M.",35,5,0,0,0,0,0,0,3.77
2021-22,Winter,PSYCH,169,68630,"HICKOK, G.",139,74,12,1,1,0,0,1,3.51
2021-22,Winter,PSYCH,176A,68690,"ROSENBERG, S.; HOYT, B.",22,9,5,4,2,1,0,0,2.99
2021-22,Winter,PSYCH,199,68962,"MEDNICK, S.",8,0,0,0,0,5,0,0,4
2021-22,Winter,PSYCH,H111B,68201,"DAS, P.; BORNSTEIN, A.",26,2,0,0,0,0,0,0,3.94
2021-22,Winter,COM LIT,3,22700,"TERADA, R.",16,0,0,0,0,1,0,0,4
2021-22,Winter,COM LIT,9,22707,"GAMBER, J.",37,19,3,0,1,0,0,0,3.51
2021-22,Winter,COM LIT,10,22710,"JOHNSON, A.",38,18,7,3,4,8,4,0,3.12
2021-22,Winter,COM LIT,60B,22718,"ABBAS, A.",11,20,2,1,0,0,0,1,3.26
2021-22,Winter,COM LIT,100A,22724,"NEWMAN, J.",7,5,1,0,1,0,1,1,3.26
2021-22,Winter,COM LIT,102W,22729,"DIMENDBERG, E.",12,4,0,0,0,0,0,0,3.81
2021-22,Winter,COM LIT,102W,22730,"MOR, L.",8,7,1,0,0,0,0,1,3.51
2021-22,Winter,COM LIT,121,22754,"ABBAS, A.",8,4,1,0,0,0,0,0,3.54
2021-22,Winter,COMPSCI,112,34010,"MAJUMDER, A.",6,4,0,2,0,0,0,0,3.24
2021-22,Winter,COMPSCI,116,34020,"FOWLKES, C.; LIVINIUK, V.; FIGUEIRA, I.",110,33,12,3,10,2,1,4,3.35
2021-22,Winter,COMPSCI,121,34030,"KRONE MARTINS, A.",99,21,2,0,7,0,0,0,3.54
2021-22,Winter,COMPSCI,121,34040,"IBRAHIM, M.",101,27,2,1,3,0,0,0,3.63
2021-22,Winter,COMPSCI,122A,34050,"SHEU, C.",76,63,31,0,5,0,0,0,3.16
2021-22,Winter,COMPSCI,122C,34070,"LI, C.; WANG, Z.",7,0,2,4,2,0,0,0,2.26
2021-22,Winter,COMPSCI,132,34090,"LEVORATO, M.",150,53,0,0,0,0,0,0,3.68
2021-22,Winter,COMPSCI,133,34110,"EL ZARKI, M.; SEN, Y.",6,30,2,0,5,0,0,2,2.71
2021-22,Winter,COMPSCI,142A,34140,"DEMSKY, B.",60,15,4,7,2,0,0,0,3.37
2021-22,Winter,COMPSCI,143A,34160,"BIC, L.; BHOPE, R.; RAHMAN, R.",94,57,16,12,3,0,0,0,3.2
2021-22,Winter,COMPSCI,145,34180,"RAHMANI, A.",138,7,1,0,3,0,0,1,3.86
2021-22,Winter,COMPSCI,145L,34181,"SHAHHOSSEINI, S.; RAHMANI, A.",17,0,0,0,0,0,0,0,4
2021-22,Winter,COMPSCI,145L,34182,"SHAHHOSSEINI, S.; RAHMANI, A.",19,1,0,0,0,0,0,0,3.92
2021-22,Winter,COMPSCI,145L,34183,"YI, S.; RAHMANI, A.",19,0,0,0,0,0,0,1,4
2021-22,Winter,COMPSCI,145L,34184,"SHAHHOSSEINI, S.; RAHMANI, A.",17,1,0,0,1,0,0,0,3.75
2021-22,Winter,COMPSCI,145L,34185,"SHAHHOSSEINI, S.; RAHMANI, A.",14,1,1,0,1,0,0,0,3.62
2021-22,Winter,COMPSCI,145L,34186,"YI, S.; RAHMANI, A.",16,2,0,0,0,0,0,0,3.87
2021-22,Winter,COMPSCI,145L,34187,"YI, S.; RAHMANI, A.",19,1,0,0,0,0,0,0,3.94
2021-22,Winter,COMPSCI,145L,34188,"YI, S.; RAHMANI, A.",17,1,0,0,1,0,0,0,3.74
2021-22,Winter,COMPSCI,151,34200,"IMANI, M.",11,6,2,1,0,0,0,0,3.29
2021-22,Winter,COMPSCI,161,34230,"SHINDLER, M.",50,8,7,0,3,0,0,1,3.49
2021-22,Winter,COMPSCI,161,34235,"SHINDLER, M.",76,33,27,12,16,0,2,0,2.85
2021-22,Winter,COMPSCI,162,34250,"VAZIRANI, V.",14,20,4,3,1,1,0,2,3
2021-22,Winter,COMPSCI,163,34260,"EPPSTEIN, D.; FRISHBERG, D.; KHODABANDEH, H.",60,112,16,1,0,0,0,1,3.2
2021-22,Winter,COMPSCI,166,34270,"IRANI, S.",56,11,2,4,0,6,2,0,3.61
2021-22,Winter,COMPSCI,167,34280,"JARECKI, S.; FREITAS DOS SA, B.",11,8,12,0,6,0,1,0,2.53
2021-22,Winter,COMPSCI,171,34290,"KASK, K.",140,20,3,1,4,1,0,1,3.71
2021-22,Winter,COMPSCI,175,34300,"SINGH, S.",70,2,0,0,0,1,0,0,3.88
2021-22,Winter,COMPSCI,175,34310,"SMYTH, P.",34,24,6,1,0,0,0,0,3.38
2021-22,Winter,COMPSCI,178,34330,"MANDT, S.",94,74,2,1,7,1,1,0,3.38
2021-22,Winter,COMPSCI,190,34350,"ZHANG, J.",11,0,0,0,0,1,0,0,3.97
2021-22,Winter,COMPSCI,199,34543,"MEHROTRA, S.",12,0,0,0,0,0,0,0,4
2021-22,Winter,CSE,90,15110,"ALFARO, S.; FIGUEIRA, O.; KHATIBI, E.",100,0,0,0,0,0,0,0,3.99
2021-22,Winter,CSE,90,35360,"ALFARO, S.; FIGUEIRA, O.; KHATIBI, E.",10,0,0,0,0,0,0,0,4
2021-22,Winter,CRM/LAW,C7,52005,"DALTON, T.",244,49,9,1,1,3,0,2,3.72
2021-22,Winter,CRM/LAW,C10,52020,"BERK, H.",147,44,10,2,0,0,0,0,3.61
2021-22,Winter,CRM/LAW,C100,52030,"CURRIE, E.",176,14,0,0,1,0,0,2,3.84
2021-22,Winter,CRM/LAW,C100,52040,"ITURRIAGA, N.",80,20,3,2,2,0,0,1,3.61
2021-22,Winter,CRM/LAW,C106,52050,"OWENS, E.",75,14,7,1,3,0,0,1,3.53
2021-22,Winter,CRM/LAW,C110,52060,"TITA, G.",111,44,14,10,8,0,3,3,3.26
2021-22,Winter,CRM/LAW,C116,52070,"MUNIZ, A.",91,2,0,0,1,0,0,1,3.92
2021-22,Winter,CRM/LAW,C118,52080,"WILLIAMS, K.",195,57,10,0,2,0,0,0,3.64
2021-22,Winter,CRM/LAW,C123,52090,"BERK, H.",67,12,2,0,1,0,0,0,3.7
2021-22,Winter,CRM/LAW,C138,52110,"GOLOB, B.",184,4,2,1,3,0,2,2,3.86
2021-22,Winter,CRM/LAW,C139,52120,"CHENG, T.",59,43,2,0,0,0,1,1,3.54
2021-22,Winter,CRM/LAW,C140,52130,"FLORES, Y.",162,14,5,1,5,1,1,3,3.73
